num,apps,num_families,total_secs,pre_allocation_secs,allocation_secs,partial_ilp_seconds,pre_allocation_lower_bound_cost,cost,min_pred_cost,num_vms,failed,timed_out,problem_file,solution_file
477,63,2,1.5297725200653076,1.1072933673858643,0.4008622169494629,0.4366011619567871,26.313,30.667199999999998,23.709705915514974,12,False,False,out_scaling/20250319_121751/problem_e_477_a_63_f_2.json,out_scaling/20250319_121751/sol_e_477_a_63_f_2.json
478,19,1,0.4638705253601074,0.18761444091796875,0.2659621238708496,0.0560297966003418,32.447,37.8592,31.731615780630577,8,False,False,out_scaling/20250319_121751/problem_e_478_a_19_f_1.json,out_scaling/20250319_121751/sol_e_478_a_19_f_1.json
479,13,1,0.2743837833404541,0.1499643325805664,0.11664032936096191,0.04542803764343262,17.014,18.58,16.865349339320716,7,False,False,out_scaling/20250319_121751/problem_e_479_a_13_f_1.json,out_scaling/20250319_121751/sol_e_479_a_13_f_1.json
480,19,3,1.3756027221679688,1.272268533706665,0.09882402420043945,0.8919413089752197,5.206564,6.318639999999999,4.083607661646494,7,False,False,out_scaling/20250319_121751/problem_e_480_a_19_f_3.json,out_scaling/20250319_121751/sol_e_480_a_19_f_3.json
481,29,2,0.62363600730896,0.5170254707336426,0.09883713722229004,0.17580461502075195,38.611,39.9316,37.532788952563635,15,False,False,out_scaling/20250319_121751/problem_e_481_a_29_f_2.json,out_scaling/20250319_121751/sol_e_481_a_29_f_2.json
482,56,4,24.802412748336792,24.539928913116455,0.24869489669799805,23.366570234298706,8.7729901,11.440000000000001,6.785582524493745,12,False,False,out_scaling/20250319_121751/problem_e_482_a_56_f_4.json,out_scaling/20250319_121751/sol_e_482_a_56_f_4.json
483,82,4,602.5540964603424,602.2205321788788,0.31174397468566895,600.5428111553192,16.28096,20.6196,12.956828500473327,9,False,True,out_scaling/20250319_121751/problem_e_483_a_82_f_4.json,out_scaling/20250319_121751/sol_e_483_a_82_f_4.json
484,90,3,13.310431480407715,12.9013991355896,0.38771963119506836,11.580120086669922,16.955612,22.37424,12.801675796803792,12,False,False,out_scaling/20250319_121751/problem_e_484_a_90_f_3.json,out_scaling/20250319_121751/sol_e_484_a_90_f_3.json
485,32,4,19.342615842819214,19.11861538887024,0.21318745613098145,18.411176919937134,5.7095504,7.5384,4.344029520151981,8,False,False,out_scaling/20250319_121751/problem_e_485_a_32_f_4.json,out_scaling/20250319_121751/sol_e_485_a_32_f_4.json
486,17,2,1.047119140625,0.9266636371612549,0.11469006538391113,0.6816926002502441,9.5935691,11.392,8.575116957396794,5,False,False,out_scaling/20250319_121751/problem_e_486_a_17_f_2.json,out_scaling/20250319_121751/sol_e_486_a_17_f_2.json
487,38,2,2.7028865814208984,2.3943936824798584,0.2979297637939453,1.9601161479949951,16.044,21.696000000000005,14.573155200600613,7,False,False,out_scaling/20250319_121751/problem_e_487_a_38_f_2.json,out_scaling/20250319_121751/sol_e_487_a_38_f_2.json
488,26,1,0.48661017417907715,0.284470796585083,0.195875883102417,0.11552596092224121,19.085,25.64,18.050402406320124,5,False,False,out_scaling/20250319_121751/problem_e_488_a_26_f_1.json,out_scaling/20250319_121751/sol_e_488_a_26_f_1.json
489,58,2,1.4014103412628174,1.0281007289886475,0.35750436782836914,0.3842906951904297,28.713,33.55712,26.307476733184668,10,False,False,out_scaling/20250319_121751/problem_e_489_a_58_f_2.json,out_scaling/20250319_121751/sol_e_489_a_58_f_2.json
490,19,4,21.293105840682983,21.2160964012146,0.07123947143554688,20.744155883789062,4.846767,5.5838,3.9430556075619774,6,False,False,out_scaling/20250319_121751/problem_e_490_a_19_f_4.json,out_scaling/20250319_121751/sol_e_490_a_19_f_4.json
491,39,3,8.047376155853271,7.786016941070557,0.24930930137634277,7.0871970653533936,10.878508,14.41342,9.068564782455333,10,False,False,out_scaling/20250319_121751/problem_e_491_a_39_f_3.json,out_scaling/20250319_121751/sol_e_491_a_39_f_3.json
492,99,4,603.1806437969208,602.675035238266,0.47974610328674316,600.6709182262421,18.057,22.9872,14.507488480318273,10,False,True,out_scaling/20250319_121751/problem_e_492_a_99_f_4.json,out_scaling/20250319_121751/sol_e_492_a_99_f_4.json
493,100,2,2.108461618423462,1.178511142730713,0.900822639465332,0.12985920906066895,66.676,93.88192,60.52042582797433,16,False,False,out_scaling/20250319_121751/problem_e_493_a_100_f_2.json,out_scaling/20250319_121751/sol_e_493_a_100_f_2.json
494,41,3,37.43706440925598,37.15566039085388,0.26962876319885254,36.45914649963379,10.02,12.90168,8.47884977799658,10,False,False,out_scaling/20250319_121751/problem_e_494_a_41_f_3.json,out_scaling/20250319_121751/sol_e_494_a_41_f_3.json
495,100,2,1.897829294204712,1.3014025688171387,0.5708675384521484,0.2679457664489746,42.044,52.815999999999995,38.49424389901484,13,False,False,out_scaling/20250319_121751/problem_e_495_a_100_f_2.json,out_scaling/20250319_121751/sol_e_495_a_100_f_2.json
496,76,4,602.4939939975739,602.0791673660278,0.39527225494384766,600.4701020717621,10.958781,15.71368,8.452022375386312,13,False,True,out_scaling/20250319_121751/problem_e_496_a_76_f_4.json,out_scaling/20250319_121751/sol_e_496_a_76_f_4.json
497,41,2,0.9164509773254395,0.5630016326904297,0.33965516090393066,0.08873867988586426,45.74,56.361440000000016,43.50833532342317,10,False,False,out_scaling/20250319_121751/problem_e_497_a_41_f_2.json,out_scaling/20250319_121751/sol_e_497_a_41_f_2.json
498,47,3,11.075810194015503,10.825355768203735,0.2363729476928711,9.999937295913696,12.207,15.78088,10.529330467190732,11,False,False,out_scaling/20250319_121751/problem_e_498_a_47_f_3.json,out_scaling/20250319_121751/sol_e_498_a_47_f_3.json
499,82,2,1.7182109355926514,1.100830078125,0.5968842506408691,0.2263321876525879,45.796,56.65568,39.514328290275955,14,False,False,out_scaling/20250319_121751/problem_e_499_a_82_f_2.json,out_scaling/20250319_121751/sol_e_499_a_82_f_2.json
500,96,4,602.8991739749908,602.4899594783783,0.3856391906738281,600.5233466625214,20.276573,25.66552,16.216881702955554,13,False,True,out_scaling/20250319_121751/problem_e_500_a_96_f_4.json,out_scaling/20250319_121751/sol_e_500_a_96_f_4.json
501,86,2,1.6673047542572021,1.1151416301727295,0.5303528308868408,0.2221071720123291,49.318587,58.955200000000005,46.162512740656084,14,False,False,out_scaling/20250319_121751/problem_e_501_a_86_f_2.json,out_scaling/20250319_121751/sol_e_501_a_86_f_2.json
502,20,2,0.7778072357177734,0.5979158878326416,0.1738743782043457,0.3316020965576172,6.121,9.122399999999999,5.374812498491108,6,False,False,out_scaling/20250319_121751/problem_e_502_a_20_f_2.json,out_scaling/20250319_121751/sol_e_502_a_20_f_2.json
503,83,2,2.1273727416992188,1.442967176437378,0.6605639457702637,0.5327813625335693,57.217,68.77008,52.33641567127406,15,False,False,out_scaling/20250319_121751/problem_e_503_a_83_f_2.json,out_scaling/20250319_121751/sol_e_503_a_83_f_2.json
504,76,4,67.90918946266174,67.56954956054688,0.3160855770111084,66.00165867805481,12.945,16.3324,10.577138485244369,12,False,False,out_scaling/20250319_121751/problem_e_504_a_76_f_4.json,out_scaling/20250319_121751/sol_e_504_a_76_f_4.json
505,44,4,24.284656047821045,24.05124568939209,0.22161531448364258,23.08990740776062,6.9709764,9.759839999999999,4.44157949182809,12,False,False,out_scaling/20250319_121751/problem_e_505_a_44_f_4.json,out_scaling/20250319_121751/sol_e_505_a_44_f_4.json
506,43,2,1.1166093349456787,0.7408831119537354,0.36166930198669434,0.2073802947998047,23.4349,31.536640000000002,22.143081041489665,10,False,False,out_scaling/20250319_121751/problem_e_506_a_43_f_2.json,out_scaling/20250319_121751/sol_e_506_a_43_f_2.json
507,88,2,1.8539483547210693,1.2188942432403564,0.6077015399932861,0.2801790237426758,41.636,52.20095999999999,38.125408483527465,14,False,False,out_scaling/20250319_121751/problem_e_507_a_88_f_2.json,out_scaling/20250319_121751/sol_e_507_a_88_f_2.json
508,72,2,8.784684181213379,8.386001586914062,0.3808755874633789,7.602336883544922,29.426,36.236160000000005,25.995517703580827,12,False,False,out_scaling/20250319_121751/problem_e_508_a_72_f_2.json,out_scaling/20250319_121751/sol_e_508_a_72_f_2.json
509,62,3,25.299354314804077,24.050097942352295,1.2314648628234863,23.029192209243774,21.11,24.306720000000002,17.406067116241896,7,False,False,out_scaling/20250319_121751/problem_e_509_a_62_f_3.json,out_scaling/20250319_121751/sol_e_509_a_62_f_3.json
510,95,3,602.0878219604492,601.5772678852081,0.4854710102081299,600.122501373291,27.968749,36.52216,23.942752317848544,16,False,True,out_scaling/20250319_121751/problem_e_510_a_95_f_3.json,out_scaling/20250319_121751/sol_e_510_a_95_f_3.json
511,43,3,47.85046744346619,47.638697147369385,0.1982121467590332,46.90933966636658,10.036,12.345999999999998,7.9351550110101385,8,False,False,out_scaling/20250319_121751/problem_e_511_a_43_f_3.json,out_scaling/20250319_121751/sol_e_511_a_43_f_3.json
512,58,2,1.4555282592773438,0.8217463493347168,0.6119523048400879,0.15967917442321777,53.619,67.74047999999999,51.59020950211529,15,False,False,out_scaling/20250319_121751/problem_e_512_a_58_f_2.json,out_scaling/20250319_121751/sol_e_512_a_58_f_2.json
513,70,4,67.6104838848114,67.29191827774048,0.3012371063232422,65.83548474311829,11.004,13.906480000000002,7.653757095942221,10,False,False,out_scaling/20250319_121751/problem_e_513_a_70_f_4.json,out_scaling/20250319_121751/sol_e_513_a_70_f_4.json
514,24,4,602.3797569274902,602.2632677555084,0.11046624183654785,601.6680734157562,4.444,5.54864,3.518274472815316,9,False,True,out_scaling/20250319_121751/problem_e_514_a_24_f_4.json,out_scaling/20250319_121751/sol_e_514_a_24_f_4.json
515,36,1,1.225940227508545,0.31213808059692383,0.8980014324188232,0.0909116268157959,60.229,83.448,57.964175080742606,13,False,False,out_scaling/20250319_121751/problem_e_515_a_36_f_1.json,out_scaling/20250319_121751/sol_e_515_a_36_f_1.json
516,3,2,0.15325117111206055,0.1257009506225586,0.025542736053466797,0.04543566703796387,0.987,1.5684799999999999,0.5097031069081392,3,False,False,out_scaling/20250319_121751/problem_e_516_a_3_f_2.json,out_scaling/20250319_121751/sol_e_516_a_3_f_2.json
517,45,4,40.50558662414551,40.25810408592224,0.23393988609313965,39.25067687034607,10.867811,13.6494,8.426421933949849,12,False,False,out_scaling/20250319_121751/problem_e_517_a_45_f_4.json,out_scaling/20250319_121751/sol_e_517_a_45_f_4.json
518,18,2,0.9369957447052002,0.818669319152832,0.11230182647705078,0.5520021915435791,6.7489939,8.58464,6.022309027037082,7,False,False,out_scaling/20250319_121751/problem_e_518_a_18_f_2.json,out_scaling/20250319_121751/sol_e_518_a_18_f_2.json
519,58,3,37.14569091796875,36.874866247177124,0.2530326843261719,35.90268564224243,19.668919,25.2872,17.406089147780644,10,False,False,out_scaling/20250319_121751/problem_e_519_a_58_f_3.json,out_scaling/20250319_121751/sol_e_519_a_58_f_3.json
520,6,4,0.5432534217834473,0.4998605251312256,0.04164314270019531,0.2388298511505127,0.82732,0.9619199999999999,0.42575416175400094,5,False,False,out_scaling/20250319_121751/problem_e_520_a_6_f_4.json,out_scaling/20250319_121751/sol_e_520_a_6_f_4.json
521,5,4,0.3675210475921631,0.36176419258117676,0.005756855010986328,0.20572805404663086,0.6752,0.6752,0.3973697741074245,2,False,False,out_scaling/20250319_121751/problem_e_521_a_5_f_4.json,out_scaling/20250319_121751/sol_e_521_a_5_f_4.json
522,19,2,0.7360169887542725,0.6472494602203369,0.08098840713500977,0.39892578125,16.577695,18.080000000000002,15.69764417844204,8,False,False,out_scaling/20250319_121751/problem_e_522_a_19_f_2.json,out_scaling/20250319_121751/sol_e_522_a_19_f_2.json
523,42,4,30.071478843688965,29.895058155059814,0.1641230583190918,28.996103048324585,6.267,7.55736,4.379466935055317,11,False,False,out_scaling/20250319_121751/problem_e_523_a_42_f_4.json,out_scaling/20250319_121751/sol_e_523_a_42_f_4.json
524,29,2,0.6301515102386475,0.4660518169403076,0.15607070922851562,0.13818860054016113,9.5469368,11.588,8.605033763949919,7,False,False,out_scaling/20250319_121751/problem_e_524_a_29_f_2.json,out_scaling/20250319_121751/sol_e_524_a_29_f_2.json
525,28,1,0.6185238361358643,0.25504279136657715,0.35167860984802246,0.06703019142150879,58.32,69.1408,57.42750023285653,11,False,False,out_scaling/20250319_121751/problem_e_525_a_28_f_1.json,out_scaling/20250319_121751/sol_e_525_a_28_f_1.json
526,78,2,1.4054646492004395,0.9102354049682617,0.4736902713775635,0.10165667533874512,32.978,40.192,30.893857997916985,9,False,False,out_scaling/20250319_121751/problem_e_526_a_78_f_2.json,out_scaling/20250319_121751/sol_e_526_a_78_f_2.json
527,98,4,20.72170662879944,20.251575708389282,0.4483070373535156,18.33246111869812,19.781916,24.829600000000003,14.741264256999827,9,False,False,out_scaling/20250319_121751/problem_e_527_a_98_f_4.json,out_scaling/20250319_121751/sol_e_527_a_98_f_4.json
528,33,2,0.8172149658203125,0.6213638782501221,0.18454670906066895,0.20709443092346191,28.153,32.1632,27.0202967008854,10,False,False,out_scaling/20250319_121751/problem_e_528_a_33_f_2.json,out_scaling/20250319_121751/sol_e_528_a_33_f_2.json
529,85,2,2.113532781600952,1.223482370376587,0.8664641380310059,0.31610989570617676,47.050902,60.733599999999996,44.11973173047697,17,False,False,out_scaling/20250319_121751/problem_e_529_a_85_f_2.json,out_scaling/20250319_121751/sol_e_529_a_85_f_2.json
530,78,3,4.6323301792144775,4.2478601932525635,0.3646717071533203,2.9907233715057373,21.183603,29.0512,17.419625421632816,10,False,False,out_scaling/20250319_121751/problem_e_530_a_78_f_3.json,out_scaling/20250319_121751/sol_e_530_a_78_f_3.json
531,46,2,1.019174575805664,0.8117141723632812,0.18913602828979492,0.30394506454467773,32.007,35.373599999999996,30.04981450878481,9,False,False,out_scaling/20250319_121751/problem_e_531_a_46_f_2.json,out_scaling/20250319_121751/sol_e_531_a_46_f_2.json
532,43,4,67.68932962417603,67.48265504837036,0.1948847770690918,66.54527187347412,7.909,9.208480000000002,6.420939838848145,12,False,False,out_scaling/20250319_121751/problem_e_532_a_43_f_4.json,out_scaling/20250319_121751/sol_e_532_a_43_f_4.json
533,55,2,1.4264419078826904,1.0134122371673584,0.3969559669494629,0.41301465034484863,19.765991,26.0656,17.49959954177152,8,False,False,out_scaling/20250319_121751/problem_e_533_a_55_f_2.json,out_scaling/20250319_121751/sol_e_533_a_55_f_2.json
534,9,4,1.8527522087097168,1.7778551578521729,0.07088613510131836,1.5110526084899902,1.3781999999999999,1.593,0.7163241283259145,6,False,False,out_scaling/20250319_121751/problem_e_534_a_9_f_4.json,out_scaling/20250319_121751/sol_e_534_a_9_f_4.json
535,42,2,1.0148909091949463,0.7233133316040039,0.27977895736694336,0.22504639625549316,31.068965,39.14812,28.85658777741744,12,False,False,out_scaling/20250319_121751/problem_e_535_a_42_f_2.json,out_scaling/20250319_121751/sol_e_535_a_42_f_2.json
536,53,4,26.76458239555359,26.51782751083374,0.23095369338989258,25.384422540664673,10.844623,13.40536,8.756445661415276,10,False,False,out_scaling/20250319_121751/problem_e_536_a_53_f_4.json,out_scaling/20250319_121751/sol_e_536_a_53_f_4.json
537,35,3,16.826297521591187,16.586373329162598,0.23091721534729004,15.979003667831421,15.973,22.108800000000002,14.037596635089313,10,False,False,out_scaling/20250319_121751/problem_e_537_a_35_f_3.json,out_scaling/20250319_121751/sol_e_537_a_35_f_3.json
538,95,2,2.7507975101470947,2.2306902408599854,0.4942319393157959,0.15026164054870605,31.709,39.3184,26.49108483832677,10,False,False,out_scaling/20250319_121751/problem_e_538_a_95_f_2.json,out_scaling/20250319_121751/sol_e_538_a_95_f_2.json
539,75,2,1.6075804233551025,1.202662706375122,0.3793175220489502,0.4380812644958496,37.555,42.60399999999999,34.762830648955806,12,False,False,out_scaling/20250319_121751/problem_e_539_a_75_f_2.json,out_scaling/20250319_121751/sol_e_539_a_75_f_2.json
540,48,2,11.706200361251831,11.52659296989441,0.16782021522521973,10.96599555015564,18.90793,21.3696,17.147906827352696,7,False,False,out_scaling/20250319_121751/problem_e_540_a_48_f_2.json,out_scaling/20250319_121751/sol_e_540_a_48_f_2.json
541,45,3,8.278283596038818,8.053116083145142,0.21513652801513672,7.315624713897705,13.364,15.560080000000001,11.069672677418641,9,False,False,out_scaling/20250319_121751/problem_e_541_a_45_f_3.json,out_scaling/20250319_121751/sol_e_541_a_45_f_3.json
542,13,1,0.8942968845367432,0.15528392791748047,0.7269859313964844,0.045429229736328125,97.128,150.10399999999993,96.49279053252745,20,False,False,out_scaling/20250319_121751/problem_e_542_a_13_f_1.json,out_scaling/20250319_121751/sol_e_542_a_13_f_1.json
543,32,3,10.93889331817627,10.795933485031128,0.1351947784423828,10.220272779464722,7.8876348,9.21312,6.185178747890385,12,False,False,out_scaling/20250319_121751/problem_e_543_a_32_f_3.json,out_scaling/20250319_121751/sol_e_543_a_32_f_3.json
544,32,1,0.7397897243499756,0.3378415107727051,0.3901665210723877,0.1086738109588623,77.013,91.23519999999999,75.07318957454014,11,False,False,out_scaling/20250319_121751/problem_e_544_a_32_f_1.json,out_scaling/20250319_121751/sol_e_544_a_32_f_1.json
545,8,3,0.5431177616119385,0.5105352401733398,0.030830860137939453,0.2962470054626465,1.5198399999999999,1.77948,0.7169794738052855,6,False,False,out_scaling/20250319_121751/problem_e_545_a_8_f_3.json,out_scaling/20250319_121751/sol_e_545_a_8_f_3.json
546,44,2,1.1187937259674072,0.8769149780273438,0.22731685638427734,0.38277149200439453,21.211922,26.788,19.108545524311122,9,False,False,out_scaling/20250319_121751/problem_e_546_a_44_f_2.json,out_scaling/20250319_121751/sol_e_546_a_44_f_2.json
547,59,3,86.50838422775269,86.25144791603088,0.24344253540039062,85.23732566833496,13.202901,16.61536,10.243472650418152,9,False,False,out_scaling/20250319_121751/problem_e_547_a_59_f_3.json,out_scaling/20250319_121751/sol_e_547_a_59_f_3.json
548,4,1,0.2345879077911377,0.10033917427062988,0.12848544120788574,0.040892601013183594,14.409600000000001,17.2352,14.311906928082998,6,False,False,out_scaling/20250319_121751/problem_e_548_a_4_f_1.json,out_scaling/20250319_121751/sol_e_548_a_4_f_1.json
549,79,3,11.111479759216309,10.699119806289673,0.3908095359802246,9.428344249725342,27.272849,34.161280000000005,23.64276384302459,10,False,False,out_scaling/20250319_121751/problem_e_549_a_79_f_3.json,out_scaling/20250319_121751/sol_e_549_a_79_f_3.json
550,50,3,5.507272243499756,5.331640958786011,0.16184258460998535,4.553767681121826,11.13,13.023,8.884451190712236,7,False,False,out_scaling/20250319_121751/problem_e_550_a_50_f_3.json,out_scaling/20250319_121751/sol_e_550_a_50_f_3.json
551,89,2,4.714137315750122,4.091080904006958,0.5987453460693359,3.2032976150512695,39.733893,49.33800000000001,35.396423127014096,16,False,False,out_scaling/20250319_121751/problem_e_551_a_89_f_2.json,out_scaling/20250319_121751/sol_e_551_a_89_f_2.json
552,76,2,1.840057611465454,1.2392420768737793,0.5789883136749268,0.4524049758911133,41.87563,52.5332,38.633856016996866,15,False,False,out_scaling/20250319_121751/problem_e_552_a_76_f_2.json,out_scaling/20250319_121751/sol_e_552_a_76_f_2.json
553,26,2,0.7883458137512207,0.5590806007385254,0.22148489952087402,0.21547985076904297,15.371,21.24,13.921825402418506,5,False,False,out_scaling/20250319_121751/problem_e_553_a_26_f_2.json,out_scaling/20250319_121751/sol_e_553_a_26_f_2.json
554,4,1,0.3471193313598633,0.10285830497741699,0.2411205768585205,0.04164695739746094,31.773,49.632,31.72678178937895,7,False,False,out_scaling/20250319_121751/problem_e_554_a_4_f_1.json,out_scaling/20250319_121751/sol_e_554_a_4_f_1.json
555,85,4,602.7464399337769,602.2800674438477,0.4465625286102295,600.4524154663086,27.249588,38.18095999999999,22.940483855288534,12,False,True,out_scaling/20250319_121751/problem_e_555_a_85_f_4.json,out_scaling/20250319_121751/sol_e_555_a_85_f_4.json
556,84,4,602.6237063407898,602.3222751617432,0.28161191940307617,600.5387780666351,11.454638,15.08332,8.90652820261329,11,False,True,out_scaling/20250319_121751/problem_e_556_a_84_f_4.json,out_scaling/20250319_121751/sol_e_556_a_84_f_4.json
557,63,4,602.1736769676208,601.8717432022095,0.2861478328704834,600.5354039669037,11.73,15.286480000000001,9.502337358169264,11,False,True,out_scaling/20250319_121751/problem_e_557_a_63_f_4.json,out_scaling/20250319_121751/sol_e_557_a_63_f_4.json
558,93,3,16.428890466690063,16.00741696357727,0.39615345001220703,14.62140440940857,26.699,31.34464,22.720512731260868,11,False,False,out_scaling/20250319_121751/problem_e_558_a_93_f_3.json,out_scaling/20250319_121751/sol_e_558_a_93_f_3.json
559,3,1,0.11667752265930176,0.09687328338623047,0.017303943634033203,0.04543161392211914,10.368,10.464,10.172941624535447,4,False,False,out_scaling/20250319_121751/problem_e_559_a_3_f_1.json,out_scaling/20250319_121751/sol_e_559_a_3_f_1.json
560,16,3,9.09283185005188,8.990007877349854,0.0968015193939209,8.664192199707031,2.7287999999999997,3.4372000000000003,1.9920002803373382,7,False,False,out_scaling/20250319_121751/problem_e_560_a_16_f_3.json,out_scaling/20250319_121751/sol_e_560_a_16_f_3.json
561,73,4,602.4764621257782,602.1472699642181,0.3121836185455322,600.6445791721344,10.744,13.539119999999997,8.312619124529396,9,False,True,out_scaling/20250319_121751/problem_e_561_a_73_f_4.json,out_scaling/20250319_121751/sol_e_561_a_73_f_4.json
562,85,3,11.924331188201904,11.568604946136475,0.3331441879272461,10.19709038734436,28.656516,34.63792,25.098783587637413,11,False,False,out_scaling/20250319_121751/problem_e_562_a_85_f_3.json,out_scaling/20250319_121751/sol_e_562_a_85_f_3.json
563,84,3,10.66123080253601,10.26609754562378,0.3732261657714844,8.96198320388794,28.152336,34.324400000000004,24.303332562596214,11,False,False,out_scaling/20250319_121751/problem_e_563_a_84_f_3.json,out_scaling/20250319_121751/sol_e_563_a_84_f_3.json
564,51,3,57.653069257736206,57.43568420410156,0.20535874366760254,56.574328660964966,14.337906,16.912799999999997,12.00968558027591,8,False,False,out_scaling/20250319_121751/problem_e_564_a_51_f_3.json,out_scaling/20250319_121751/sol_e_564_a_51_f_3.json
565,70,4,383.24736523628235,382.9275543689728,0.3002638816833496,381.42626118659973,12.499788,15.1768,10.17251013658912,9,False,False,out_scaling/20250319_121751/problem_e_565_a_70_f_4.json,out_scaling/20250319_121751/sol_e_565_a_70_f_4.json
566,8,1,0.3238217830657959,0.1265087127685547,0.1932969093322754,0.0434572696685791,26.054,33.068799999999996,25.730798803389888,6,False,False,out_scaling/20250319_121751/problem_e_566_a_8_f_1.json,out_scaling/20250319_121751/sol_e_566_a_8_f_1.json
567,5,2,0.19579410552978516,0.17798805236816406,0.01579737663269043,0.0466761589050293,0.7392000000000001,0.8304,0.5758380803581223,4,False,False,out_scaling/20250319_121751/problem_e_567_a_5_f_2.json,out_scaling/20250319_121751/sol_e_567_a_5_f_2.json
568,30,4,68.53882789611816,68.45066976547241,0.08051252365112305,67.72577095031738,5.8195398,6.51612,4.567449906002729,10,False,False,out_scaling/20250319_121751/problem_e_568_a_30_f_4.json,out_scaling/20250319_121751/sol_e_568_a_30_f_4.json
569,85,4,78.82317757606506,78.48989796638489,0.31395983695983887,76.71912145614624,11.977,15.28948,8.851219759484897,12,False,False,out_scaling/20250319_121751/problem_e_569_a_85_f_4.json,out_scaling/20250319_121751/sol_e_569_a_85_f_4.json
570,49,3,5.2194883823394775,4.905851602554321,0.29883337020874023,4.054986000061035,11.335965,14.1804,10.016689596534547,8,False,False,out_scaling/20250319_121751/problem_e_570_a_49_f_3.json,out_scaling/20250319_121751/sol_e_570_a_49_f_3.json
571,5,4,0.47022390365600586,0.4110219478607178,0.057189226150512695,0.21459627151489258,2.4232,3.1,2.0153717953855974,7,False,False,out_scaling/20250319_121751/problem_e_571_a_5_f_4.json,out_scaling/20250319_121751/sol_e_571_a_5_f_4.json
572,79,3,48.503515005111694,48.21837520599365,0.26684117317199707,46.97420644760132,18.540842,24.538719999999998,14.971327564258813,7,False,False,out_scaling/20250319_121751/problem_e_572_a_79_f_3.json,out_scaling/20250319_121751/sol_e_572_a_79_f_3.json
573,33,4,99.46430206298828,99.28245139122009,0.1718125343322754,98.52908325195312,6.2228174,8.36332,4.868901963983726,13,False,False,out_scaling/20250319_121751/problem_e_573_a_33_f_4.json,out_scaling/20250319_121751/sol_e_573_a_33_f_4.json
574,31,4,4.038117170333862,3.8066797256469727,0.2208552360534668,3.055833578109741,6.202,9.663400000000001,4.977690514708064,15,False,False,out_scaling/20250319_121751/problem_e_574_a_31_f_4.json,out_scaling/20250319_121751/sol_e_574_a_31_f_4.json
575,54,3,5.3326735496521,5.017186164855957,0.29968905448913574,4.141213417053223,18.149,22.788639999999997,15.793155941565304,9,False,False,out_scaling/20250319_121751/problem_e_575_a_54_f_3.json,out_scaling/20250319_121751/sol_e_575_a_54_f_3.json
576,42,1,0.6277148723602295,0.35941600799560547,0.25450658798217773,0.07699012756347656,84.373,98.26623999999997,82.22473423520618,12,False,False,out_scaling/20250319_121751/problem_e_576_a_42_f_1.json,out_scaling/20250319_121751/sol_e_576_a_42_f_1.json
577,14,3,16.740169763565063,16.645488262176514,0.09267687797546387,16.32779598236084,3.0076775,3.4631999999999996,2.3165135717702543,6,False,False,out_scaling/20250319_121751/problem_e_577_a_14_f_3.json,out_scaling/20250319_121751/sol_e_577_a_14_f_3.json
578,54,2,1.2028439044952393,0.9707992076873779,0.22200894355773926,0.329669713973999,19.757584,27.963839999999998,17.517114749131053,5,False,False,out_scaling/20250319_121751/problem_e_578_a_54_f_2.json,out_scaling/20250319_121751/sol_e_578_a_54_f_2.json
579,13,4,10.218735218048096,10.135672569274902,0.07703495025634766,9.748400688171387,2.5648,3.9664,1.8312666153494292,9,False,False,out_scaling/20250319_121751/problem_e_579_a_13_f_4.json,out_scaling/20250319_121751/sol_e_579_a_13_f_4.json
580,93,4,603.069313287735,602.6902120113373,0.35599493980407715,600.7585022449493,14.757,18.40444,11.638634735993616,10,False,True,out_scaling/20250319_121751/problem_e_580_a_93_f_4.json,out_scaling/20250319_121751/sol_e_580_a_93_f_4.json
581,2,4,0.2055644989013672,0.1679060459136963,0.03364419937133789,0.08882355690002441,0.6348892,0.856,0.3863361022550644,3,False,False,out_scaling/20250319_121751/problem_e_581_a_2_f_4.json,out_scaling/20250319_121751/sol_e_581_a_2_f_4.json
582,43,2,0.8512146472930908,0.6254332065582275,0.21399164199829102,0.11056208610534668,22.377,27.10112,19.91872944377679,8,False,False,out_scaling/20250319_121751/problem_e_582_a_43_f_2.json,out_scaling/20250319_121751/sol_e_582_a_43_f_2.json
583,17,2,1.079634189605713,0.9512772560119629,0.12233686447143555,0.7149925231933594,6.8046595,10.248,6.092899361826614,5,False,False,out_scaling/20250319_121751/problem_e_583_a_17_f_2.json,out_scaling/20250319_121751/sol_e_583_a_17_f_2.json
584,8,4,0.9227619171142578,0.8497343063354492,0.06901264190673828,0.5954053401947021,1.5994000000000002,2.5243999999999995,1.2643775522387775,5,False,False,out_scaling/20250319_121751/problem_e_584_a_8_f_4.json,out_scaling/20250319_121751/sol_e_584_a_8_f_4.json
585,21,4,35.15014863014221,35.04990911483765,0.09447216987609863,34.530157804489136,3.589,4.457800000000001,2.2420816028522284,9,False,False,out_scaling/20250319_121751/problem_e_585_a_21_f_4.json,out_scaling/20250319_121751/sol_e_585_a_21_f_4.json
586,19,3,15.487020015716553,15.372870683670044,0.10662484169006348,14.98173975944519,3.812683,5.80336,3.157592449641575,7,False,False,out_scaling/20250319_121751/problem_e_586_a_19_f_3.json,out_scaling/20250319_121751/sol_e_586_a_19_f_3.json
